duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code
1.16,1331013609.08,2012-03-06T06:00:09.080000Z,895.2329816967716,1790.4659633935432,1331013608.44,2012-03-06T06:00:08.440000Z,1331013607.92,2012-03-06T06:00:07.920000Z,14.093593860605287,5.4504169143446015,6.102382896847434,,,,,,1500,-135.5432816897677,B09,XF
1.16,1331015985.72,2012-03-06T06:39:45.720000Z,1005.6276920652659,2011.2553841305319,1331015985.08,2012-03-06T06:39:45.080000Z,1331015984.56,2012-03-06T06:39:44.560000Z,15.230662583041319,7.057341059980126,6.21594833587279,,,,,,1500,-133.2691442448956,B09,XF
1.0,1331016946.68,2012-03-06T06:55:46.680000Z,765.8597329587723,1531.7194659175445,1331016946.16,2012-03-06T06:55:46.160000Z,1331016945.68,2012-03-06T06:55:45.680000Z,13.453678603794298,5.9782087745155845,7.635314289210107,,,,,,1500,-136.82311220338966,B09,XF
0.56,1331142447.64,2012-03-07T17:47:27.640000Z,981.4354629249301,1962.8709258498602,1331142447.44,2012-03-07T17:47:27.440000Z,1331142447.08,2012-03-07T17:47:27.080000Z,16.932603486275653,0.9219988956509294,14.548838919563131,,,,,,1500,-134.83207506382124,B09,XF
0.48,1331142678.04,2012-03-07T17:51:18.040000Z,876.2539799939157,1752.5079599878313,1331142677.84,2012-03-07T17:51:17.840000Z,1331142677.56,2012-03-07T17:51:17.560000Z,17.129618834169115,0.8442825125960152,14.36422092183729,,,,,,1500,-134.4380443680343,B09,XF
1.04,1331142802.64,2012-03-07T17:53:22.640000Z,814.1298752601947,1628.2597505203894,1331142802.16,2012-03-07T17:53:22.160000Z,1331142801.6,2012-03-07T17:53:21.600000Z,15.686167593550381,1.6981466653498969,14.531150140246552,,,,,,1500,-137.32494684927178,B09,XF
1.16,1331176999.32,2012-03-08T03:23:19.320000Z,3890.704394882023,7781.408789764046,1331176998.76,2012-03-08T03:23:18.760000Z,1331176998.16,2012-03-08T03:23:18.160000Z,16.753942693582207,1.6521276405647565,4.306003694391183,,,,,,1500,-136.46070555871202,B09,XF
1.04,1331177435.28,2012-03-08T03:30:35.280000Z,4345.284865247111,8690.569730494222,1331177434.8,2012-03-08T03:30:34.800000Z,1331177434.24,2012-03-08T03:30:34.240000Z,16.97791975468649,1.5987190622341774,6.865999793690818,,,,,,1500,-136.01275143650346,B09,XF
1.12,1331178646.84,2012-03-08T03:50:46.840000Z,3434.283064630264,6868.566129260528,1331178646.32,2012-03-08T03:50:46.320000Z,1331178645.72,2012-03-08T03:50:45.720000Z,16.42840516039697,2.1638828731851856,4.986751294041016,,,,,,1500,-137.1117806250825,B09,XF
1.16,1331180182.28,2012-03-08T04:16:22.280000Z,1181.2607989945961,2362.5215979891923,1331180181.72,2012-03-08T04:16:21.720000Z,1331180181.12,2012-03-08T04:16:21.120000Z,13.697811893140155,0.7420733665464139,3.2200650825215043,,,,,,1500,-142.57296715959615,B09,XF
1.12,1331180759.68,2012-03-08T04:25:59.680000Z,1568.0099500109272,3136.0199000218545,1331180759.12,2012-03-08T04:25:59.120000Z,1331180758.56,2012-03-08T04:25:58.560000Z,14.572306567849125,1.3239432697916391,5.419392075708637,,,,,,1500,-140.8239778101782,B09,XF
